"869","SRC_DESTINATION","208","765","766","0"
"870","SRC_DESTINATION","211","767","768","0"
"871","SRC_DESTINATION","214","769","770","0"
"872","SRC_DESTINATION","217","771","772","0"
"877","SRC_DESTINATION","740","773","774","0"
"878","BI_DIRECTIONAL","770","775","776","0"
"879","BI_DIRECTIONAL","886","777","778","0"
"880","BI_DIRECTIONAL","781","779","780","0"
"881","BI_DIRECTIONAL","812","781","782","0"
"882","BI_DIRECTIONAL","794","783","784","0"
"883","BI_DIRECTIONAL","762","785","786","0"
"884","SRC_DESTINATION","157","787","788","0"
"885","SRC_DESTINATION","206","789","790","0"
"887","SRC_DESTINATION","208","791","792","0"
"888","SRC_DESTINATION","211","793","794","0"
"892","SRC_DESTINATION","4","795","796","0"
"893","SRC_DESTINATION","224","797","798","0"
"894","SRC_DESTINATION","261","799","800","0"
"895","SRC_DESTINATION","297","801","802","0"
"896","SRC_DESTINATION","333","803","804","0"
"897","SRC_DESTINATION","740","805","806","0"
"898","BI_DIRECTIONAL","762","807","808","0"
"899","SRC_DESTINATION","206","809","810","0"
"900","SRC_DESTINATION","217","811","812","0"
"901","SRC_DESTINATION","214","813","814","0"
"903","BI_DIRECTIONAL","333","815","816","0"
"904","BI_DIRECTIONAL","297","817","818","0"
"905","BI_DIRECTIONAL","261","819","820","0"
"906","BI_DIRECTIONAL","224","821","822","0"
"907","BI_DIRECTIONAL","4","823","824","0"
"912","BI_DIRECTIONAL","915","825","826","0"
"916","BI_DIRECTIONAL","921","827","828","0"
"927","BI_DIRECTIONAL","685","829","830","0"
"933","BI_DIRECTIONAL","192","831","832","0"
"934","SRC_DESTINATION","208","833","834","0"
"935","SRC_DESTINATION","211","835","836","0"
"936","SRC_DESTINATION","214","837","838","0"
"937","SRC_DESTINATION","217","839","840","0"
"938","SRC_DESTINATION","206","841","842","0"
"945","SRC_DESTINATION","89","843","844","0"
"946","BI_DIRECTIONAL","844","845","846","0"
"950","BI_DIRECTIONAL","53","847","848","0"
"951","SRC_DESTINATION","333","849","850","0"
"956","SRC_DESTINATION","206","851","852","0"
"957","SRC_DESTINATION","217","853","854","0"
"958","SRC_DESTINATION","214","855","856","0"
"959","SRC_DESTINATION","211","857","858","0"
"960","SRC_DESTINATION","208","859","860","0"
"961","SRC_DESTINATION","4","861","862","0"
"962","SRC_DESTINATION","224","863","864","0"
"963","SRC_DESTINATION","261","865","866","0"
"964","SRC_DESTINATION","297","867","868","0"
"966","BI_DIRECTIONAL","333","869","870","0"
"967","BI_DIRECTIONAL","297","871","872","0"
